,Unnamed: 0,word,sentiment,lexicon,score,part
2069,2070,surprise,positive,nrc,,NN
2070,2071,surround,positive,nrc,,NN
2071,2072,surveying,positive,nrc,,VBG
2072,2073,survive,positive,nrc,,NN
2073,2074,swear,positive,nrc,,NN
2074,2075,sweet,positive,nrc,,NN
2075,2076,sweetheart,positive,nrc,,NN
2076,2077,sweetie,positive,nrc,,NN
2077,2078,sweetness,positive,nrc,,NN
2078,2079,sweets,positive,nrc,,NNS
2079,2080,swift,positive,nrc,,NN
2080,2081,swim,positive,nrc,,NN
2081,2082,symbolic,positive,nrc,,NN
2082,2083,symmetrical,positive,nrc,,JJ
2083,2084,symmetry,positive,nrc,,NN
2084,2085,sympathetic,positive,nrc,,JJ
2085,2086,sympathy,positive,nrc,,NN
2086,2087,symphony,positive,nrc,,NN
2087,2088,synchronize,positive,nrc,,VB
2088,2089,synergistic,positive,nrc,,JJ
2089,2090,synod,positive,nrc,,NN
2090,2091,synonymous,positive,nrc,,JJ
2091,2092,tact,positive,nrc,,NN
2092,2093,tale,positive,nrc,,NN
2093,2094,talent,positive,nrc,,NN
2094,2095,talisman,positive,nrc,,NN
2095,2096,talk,positive,nrc,,NN
2096,2097,tanned,positive,nrc,,VBN
2097,2098,tantalizing,positive,nrc,,VBG
2098,2099,task,positive,nrc,,NN
2099,2100,tasteful,positive,nrc,,NN
2100,2101,tasty,positive,nrc,,NN
2101,2102,teach,positive,nrc,,NN
2102,2103,teacher,positive,nrc,,NN
2103,2104,technology,positive,nrc,,NN
2104,2105,teens,positive,nrc,,NNS
2105,2106,temperance,positive,nrc,,NN
2106,2107,tempered,positive,nrc,,VBN
2107,2108,tenable,positive,nrc,,JJ
2108,2109,tenacious,positive,nrc,,JJ
2109,2110,tenacity,positive,nrc,,NN
2110,2111,tenancy,positive,nrc,,NN
2111,2112,tenant,positive,nrc,,NN
2112,2113,tender,positive,nrc,,NN
2113,2114,tenderness,positive,nrc,,NN
2114,2115,thankful,positive,nrc,,NN
2115,2116,thanksgiving,positive,nrc,,VBG
2116,2117,theoretical,positive,nrc,,JJ
2117,2118,therapeutic,positive,nrc,,JJ
2118,2119,therapeutics,positive,nrc,,NNS
2119,2120,thinker,positive,nrc,,NN
2120,2121,thoroughbred,positive,nrc,,JJ
2121,2122,thoughtful,positive,nrc,,JJ
2122,2123,thoughtfulness,positive,nrc,,NN
2123,2124,thrift,positive,nrc,,NN
2124,2125,thrill,positive,nrc,,NN
2125,2126,thrilling,positive,nrc,,VBG
2126,2127,thriving,positive,nrc,,VBG
2127,2128,throne,positive,nrc,,NN
2128,2129,tickle,positive,nrc,,NN
2129,2130,tiling,positive,nrc,,VBG
2130,2131,timely,positive,nrc,,RB
2131,2132,tinsel,positive,nrc,,NN
2132,2133,title,positive,nrc,,NN
2133,2134,toast,positive,nrc,,NN
2134,2135,tolerant,positive,nrc,,NN
2135,2136,toleration,positive,nrc,,NN
2136,2137,top,positive,nrc,,NN
2137,2138,toughness,positive,nrc,,NN
2138,2139,tower,positive,nrc,,NN
2139,2140,towering,positive,nrc,,VBG
2140,2141,traditional,positive,nrc,,JJ
2141,2142,tranquil,positive,nrc,,NN
2142,2143,tranquility,positive,nrc,,NN
2143,2144,transcendence,positive,nrc,,NN
2144,2145,transcendental,positive,nrc,,NN
2145,2146,traveling,positive,nrc,,VBG
2146,2147,treasure,positive,nrc,,NN
2147,2148,treat,positive,nrc,,NN
2148,2149,tree,positive,nrc,,NN
2149,2150,tremendously,positive,nrc,,RB
2150,2151,trend,positive,nrc,,NN
2151,2152,trendy,positive,nrc,,NN
2152,2153,tributary,positive,nrc,,JJ
2153,2154,tribute,positive,nrc,,NN
2154,2155,trig,positive,nrc,,NN
2155,2156,triumph,positive,nrc,,NN
2156,2157,triumphant,positive,nrc,,NN
2157,2158,trophy,positive,nrc,,NN
2158,2159,truce,positive,nrc,,NN
2159,2160,true,positive,nrc,,JJ
2160,2161,trusty,positive,nrc,,NN
2161,2162,truth,positive,nrc,,NN
2162,2163,truthfulness,positive,nrc,,NN
2163,2164,tutelage,positive,nrc,,NN
2164,2165,tutor,positive,nrc,,NN
2165,2166,twin,positive,nrc,,NN
2166,2167,twinkle,positive,nrc,,NN
2167,2168,ultimately,positive,nrc,,RB
2168,2169,umpire,positive,nrc,,NN
2169,2170,unanimity,positive,nrc,,NN
2170,2171,unanimous,positive,nrc,,JJ
2171,2172,unassuming,positive,nrc,,VBG
2172,2173,unbeaten,positive,nrc,,JJ
2173,2174,unbiased,positive,nrc,,JJ
2174,2175,unbreakable,positive,nrc,,JJ
2175,2176,unbridled,positive,nrc,,JJ
2176,2177,unbroken,positive,nrc,,JJ
2177,2178,unconstrained,positive,nrc,,JJ
2178,2179,underline,positive,nrc,,NN
2179,2180,understanding,positive,nrc,,VBG
2180,2181,underwrite,positive,nrc,,JJ
2181,2182,undivided,positive,nrc,,JJ
2182,2183,undying,positive,nrc,,VBG
2183,2184,unequivocally,positive,nrc,,RB
2184,2185,unexpected,positive,nrc,,JJ
2185,2186,unfold,positive,nrc,,JJ
2186,2187,unification,positive,nrc,,NN
2187,2188,uniformly,positive,nrc,,RB
2188,2189,unimaginable,positive,nrc,,JJ
2189,2190,uninfected,positive,nrc,,JJ
2190,2191,unique,positive,nrc,,NN
2191,2192,unison,positive,nrc,,NN
2192,2193,unitary,positive,nrc,,JJ
2193,2194,united,positive,nrc,,JJ
2194,2195,unity,positive,nrc,,NN
2195,2196,university,positive,nrc,,NN
2196,2197,unlimited,positive,nrc,,JJ
2197,2198,unpretentious,positive,nrc,,JJ
2198,2199,unquestionable,positive,nrc,,JJ
2199,2200,unquestionably,positive,nrc,,RB
2200,2201,unquestioned,positive,nrc,,JJ
2201,2202,unscathed,positive,nrc,,JJ
2202,2203,unselfish,positive,nrc,,JJ
2203,2204,unsurpassed,positive,nrc,,JJ
2204,2205,untie,positive,nrc,,NN
2205,2206,unwavering,positive,nrc,,VBG
2206,2207,uphill,positive,nrc,,NN
2207,2208,uplift,positive,nrc,,NN
2208,2209,upright,positive,nrc,,JJ
2209,2210,usefulness,positive,nrc,,NN
2210,2211,usher,positive,nrc,,NN
2211,2212,usual,positive,nrc,,JJ
2212,2213,utility,positive,nrc,,NN
2213,2214,utopian,positive,nrc,,JJ
2214,2215,vacation,positive,nrc,,NN
2215,2216,vaccine,positive,nrc,,NN
2216,2217,valiant,positive,nrc,,NN
2217,2218,valor,positive,nrc,,NN
2218,2219,valuable,positive,nrc,,JJ
2219,2220,vanguard,positive,nrc,,NN
2220,2221,vanquish,positive,nrc,,NN
2221,2222,velvet,positive,nrc,,NN
2222,2223,velvety,positive,nrc,,NN
2223,2224,venerable,positive,nrc,,JJ
2224,2225,veneration,positive,nrc,,NN
2225,2226,veracity,positive,nrc,,NN
2226,2227,verdant,positive,nrc,,NN
2227,2228,verification,positive,nrc,,NN
2228,2229,verified,positive,nrc,,VBN
2229,2230,verily,positive,nrc,,RB
2230,2231,veritable,positive,nrc,,JJ
2231,2232,vernal,positive,nrc,,JJ
2232,2233,verve,positive,nrc,,NN
2233,2234,veteran,positive,nrc,,NN
2234,2235,vicar,positive,nrc,,NN
2235,2236,victor,positive,nrc,,NN
2236,2237,victorious,positive,nrc,,JJ
2237,2238,victory,positive,nrc,,NN
2238,2239,vigilance,positive,nrc,,NN
2239,2240,vigilant,positive,nrc,,NN
2240,2241,vigor,positive,nrc,,NN
2241,2242,vigorous,positive,nrc,,JJ
2242,2243,villager,positive,nrc,,NN
2243,2244,vindicated,positive,nrc,,VBN
2244,2245,vindication,positive,nrc,,NN
2245,2246,virgin,positive,nrc,,NN
2246,2247,virginity,positive,nrc,,NN
2247,2248,virtue,positive,nrc,,NN
2248,2249,virtuous,positive,nrc,,JJ
2249,2250,vision,positive,nrc,,NN
2250,2251,visionary,positive,nrc,,JJ
2251,2252,visit,positive,nrc,,NN
2252,2253,visitor,positive,nrc,,NN
2253,2254,vital,positive,nrc,,NN
2254,2255,vitality,positive,nrc,,NN
2255,2256,vivacious,positive,nrc,,JJ
2256,2257,vivid,positive,nrc,,NN
2257,2258,vocabulary,positive,nrc,,JJ
2258,2259,volunteer,positive,nrc,,NN
2259,2260,voluptuous,positive,nrc,,JJ
2260,2261,vote,positive,nrc,,NN
2261,2262,vouch,positive,nrc,,JJ
2262,2263,vow,positive,nrc,,NN
2263,2264,wages,positive,nrc,,NNS
2264,2265,warranty,positive,nrc,,NN
2265,2266,warrior,positive,nrc,,NN
2266,2267,watchdog,positive,nrc,,NN
2267,2268,watchful,positive,nrc,,NN
2268,2269,watchman,positive,nrc,,NN
2269,2270,waterproof,positive,nrc,,NN
2270,2271,wealth,positive,nrc,,NN
2271,2272,weatherproof,positive,nrc,,NN
2272,2273,weight,positive,nrc,,NN
2273,2274,welcomed,positive,nrc,,VBD
2274,2275,white,positive,nrc,,JJ
2275,2276,whiteness,positive,nrc,,NN
2276,2277,wholesome,positive,nrc,,NN
2277,2278,wicket,positive,nrc,,NN
2278,2279,widespread,positive,nrc,,JJ
2279,2280,willingly,positive,nrc,,RB
2280,2281,willingness,positive,nrc,,NN
2281,2282,windfall,positive,nrc,,NN
2282,2283,winner,positive,nrc,,NN
2283,2284,winning,positive,nrc,,VBG
2284,2285,winnings,positive,nrc,,NNS
2285,2286,wireless,positive,nrc,,NN
2286,2287,wis,positive,nrc,,NN
2287,2288,wisdom,positive,nrc,,NN
2288,2289,wise,positive,nrc,,NN
2289,2290,wit,positive,nrc,,NN
2290,2291,withstand,positive,nrc,,NN
2291,2292,wits,positive,nrc,,NNS
2292,2293,witty,positive,nrc,,NN
2293,2294,wizard,positive,nrc,,NN
2294,2295,womb,positive,nrc,,NN
2295,2296,wonderful,positive,nrc,,NN
2296,2297,wonderfully,positive,nrc,,RB
2297,2298,wondrous,positive,nrc,,JJ
2298,2299,word,positive,nrc,,NN
2299,2300,working,positive,nrc,,VBG
2300,2301,worship,positive,nrc,,NN
2301,2302,worth,positive,nrc,,NN
2302,2303,worthy,positive,nrc,,NN
2303,2304,wot,positive,nrc,,NN
2304,2305,writer,positive,nrc,,NN
2305,2306,yearning,positive,nrc,,VBG
2306,2307,young,positive,nrc,,JJ
2307,2308,younger,positive,nrc,,JJR
2308,2309,youth,positive,nrc,,NN
2309,2310,zeal,positive,nrc,,NN
2310,2311,zealous,positive,nrc,,JJ
2311,2312,zest,positive,nrc,,NN
